X1,X2,X3,X4,X5,Y
4/16/2017 8:00,11.23,88.9,0.084,204.4,21861.9591
4/16/2017 8:10,11.49,88.9,0.088,207.6,22221.57158
4/16/2017 8:20,11.67,88.7,0.085,239.9,22953.19699
4/16/2017 8:30,11.87,88.6,0.084,283,23548.41765
4/16/2017 8:40,12.19,88.6,0.089,279.9,23883.22928
4/16/2017 8:50,12.65,88.4,0.087,345.1,24267.64263
4/16/2017 9:00,13.08,87.9,0.082,335.6,24900.06459
4/16/2017 9:10,13.44,86.8,0.084,247.4,25830.09688
4/16/2017 9:20,13.77,85.5,0.085,174.5,26140.10764
4/16/2017 9:30,14.33,84,0.09,121.2,26561.72228
4/16/2017 9:40,14.86,82,0.087,105.3,27504.15501
4/16/2017 9:50,15.41,80.2,0.087,104,27640.55974
4/16/2017 10:00,16,78.5,0.085,98,28248.18084
4/16/2017 10:10,16.46,76.6,0.085,86.5,28086.97524
4/16/2017 10:20,17.08,74.4,0.091,85.1,29041.8084
4/16/2017 10:30,17.46,71.1,0.088,97.2,28930.20452
4/16/2017 10:40,18.13,65.42,0.09,128.1,28880.6028
4/16/2017 10:50,18.51,62.48,0.09,114.4,30108.24543
4/16/2017 11:00,18.79,60.15,0.086,102.1,30753.06781
4/16/2017 11:10,19.32,59.21,0.088,92.7,30616.66308
4/16/2017 11:20,20.11,57.11,0.082,90,30901.87298
4/16/2017 11:30,20.76,54.17,0.079,119.9,31174.68245
4/16/2017 11:40,20.62,50.4,0.076,130.5,31397.8902
4/16/2017 11:50,20.74,54.51,0.076,154.8,31447.49193
4/16/2017 12:00,21.02,53.87,0.076,149.8,31174.68245
4/16/2017 12:10,20.91,52.2,0.074,143.1,31286.28633
4/16/2017 12:20,20.74,52.67,0.076,131.9,31261.48547
4/16/2017 12:30,20.7,49.37,0.073,117.9,31199.48332
4/16/2017 12:40,20.86,51.64,0.073,116.2,30864.67169
4/16/2017 12:50,20.8,50.9,0.074,132.9,30765.46825
4/16/2017 13:00,20.76,52.07,0.076,130.5,30839.87083
4/16/2017 13:10,20.68,53.3,0.075,126,31025.87729
4/16/2017 13:20,20.5,53.91,0.076,138.9,30914.27341
4/16/2017 13:30,20.3,55.11,0.076,139.3,30901.87298
4/16/2017 13:40,20.25,55.74,0.075,143.3,30753.06781
4/16/2017 13:50,20.38,56.74,0.076,129.1,30877.07212
4/16/2017 14:00,20.27,56.61,0.073,131.3,30728.26695
4/16/2017 14:10,20.06,58.58,0.075,118.9,30467.85791
4/16/2017 14:20,20.24,58.91,0.073,108.6,30393.45533
4/16/2017 14:30,20.14,59.41,0.075,113.1,29996.64155
4/16/2017 14:40,20.13,59.85,0.076,125.7,29686.63079
4/16/2017 14:50,20.17,59.45,0.076,152,29475.82347
4/16/2017 15:00,20.18,59.48,0.073,195.7,29165.8127
4/16/2017 15:10,20.42,59.45,0.075,307,28806.20022
4/16/2017 15:20,20.5,59.68,0.075,499,28793.79978
4/16/2017 15:30,20.46,59.48,0.076,620.4,28719.3972
4/16/2017 15:40,20.28,60.18,0.073,675.7,28806.20022
4/16/2017 15:50,20.41,61.11,0.071,663.9,28582.99247
4/16/2017 16:00,20.17,60.75,0.075,647.3,28768.99892
4/16/2017 16:10,19.87,61.95,0.076,619.1,28744.19806
4/16/2017 16:20,19.89,61.71,0.072,607.5,28744.19806
4/16/2017 16:30,19.97,62.01,0.073,602.7,28744.19806
4/16/2017 16:40,20.08,62.01,0.073,524.4,28694.59634
4/16/2017 16:50,20.13,62.15,0.076,547,28471.38859
4/16/2017 17:00,20.03,61.91,0.071,480.2,28111.7761
4/16/2017 17:10,20.03,61.68,0.075,462.8,28359.78471
4/16/2017 17:20,20.01,61.14,0.074,440.3,28372.18515
4/16/2017 17:30,20.02,61.21,0.075,408.1,28682.19591
4/16/2017 17:40,19.96,61.64,0.073,323.9,28942.60495
4/16/2017 17:50,19.89,62.24,0.076,272,29103.81055
4/16/2017 18:00,19.62,63.07,0.074,297.5,29128.61141
4/16/2017 18:10,19.46,63.21,0.075,269,29562.62648
4/16/2017 18:20,19.37,63.31,0.073,231.4,30331.45318
4/16/2017 18:30,19.36,63.17,0.074,201.7,31571.49623
4/16/2017 18:40,19.3,63.41,0.074,165.8,32836.34015
4/16/2017 18:50,19.28,64.17,0.078,132.6,34845.2099
4/16/2017 19:00,18.97,64.97,0.075,110.2,38081.72228
4/16/2017 19:10,18.89,65.27,0.075,83.9,40202.19591
4/16/2017 19:20,18.7,66.04,0.077,57.68,41330.63509
4/16/2017 19:30,18.62,66.54,0.075,35.37,41814.25188
4/16/2017 19:40,18.61,66.97,0.073,11.86,42074.66093
4/16/2017 19:50,18.45,67.47,0.074,4.797,42235.86652
4/16/2017 20:00,18.29,68.84,0.079,1.479,42409.47255
4/16/2017 20:10,18,71.3,0.076,0.248,42471.4747
4/16/2017 20:20,17.56,73.7,0.079,0.085,42434.27341
4/16/2017 20:30,17.11,76.7,0.078,0.13,42471.4747
4/16/2017 20:40,16.86,78.1,0.078,0.148,42508.676
4/16/2017 20:50,16.64,79.4,0.081,0.122,42669.88159
4/16/2017 21:00,16.47,80,0.074,0.111,43128.69752
4/16/2017 21:10,15.95,81.2,0.073,0.041,43079.0958
4/16/2017 21:20,15.58,82.1,0.072,0.141,42570.67815
4/16/2017 21:30,15.47,82.4,0.073,0.122,42037.45963
4/16/2017 21:40,15.25,83,0.074,0.089,41777.05059
4/16/2017 21:50,15.18,83.2,0.075,0.126,40735.41442
4/16/2017 22:00,15.03,83.4,0.072,0.133,40003.78902
4/16/2017 22:10,14.77,83.9,0.07,0.089,39259.76319
4/16/2017 22:20,14.69,84,0.07,0.13,38366.93219
4/16/2017 22:30,14.64,84.1,0.069,0.1,37164.09042
4/16/2017 22:40,14.61,84.3,0.067,0.104,36035.65124
4/16/2017 22:50,14.66,85.1,0.083,0.108,35068.41765
4/16/2017 23:00,14.93,85.1,0.086,0.159,33753.97201
4/16/2017 23:10,15.03,85,0.084,0.111,33034.74704
4/16/2017 23:20,15.09,84,0.082,0.148,32179.11733
4/16/2017 23:30,14.97,83.2,0.082,0.093,31497.09365
4/16/2017 23:40,14.53,82.5,0.083,0.1,30529.86006
4/16/2017 23:50,14.51,82.3,0.08,0.108,30046.24327
4/17/2017 0:00,14.62,81.4,0.084,0.111,29004.6071
4/17/2017 0:10,14.81,80.2,0.085,0.093,28248.18084
4/17/2017 0:20,14.69,78.9,0.082,0.13,27702.56189
4/17/2017 0:30,14.14,79.4,0.083,0.115,27243.74596
4/17/2017 0:40,13.9,79.8,0.081,0.13,26586.52314
4/17/2017 0:50,13.64,80.2,0.084,0.093,26239.31109
4/17/2017 1:00,13.45,80.6,0.086,0.141,25978.90205
4/17/2017 1:10,13.33,80.8,0.084,0.13,25544.88698
4/17/2017 1:20,13.26,81.2,0.084,0.111,25011.66846
4/17/2017 1:30,13.2,81.2,0.084,0.115,24738.85899
4/17/2017 1:40,13.05,81.3,0.082,0.152,24453.64909
4/17/2017 1:50,12.94,81.5,0.082,0.082,24329.64478
4/17/2017 2:00,12.82,81.6,0.08,0.122,24292.44349
4/17/2017 2:10,12.67,82.2,0.082,0.159,24267.64263
4/17/2017 2:20,12.64,82.6,0.085,0.13,24094.0366
4/17/2017 2:30,12.65,83,0.084,0.122,23870.82885
4/17/2017 2:40,12.55,83.3,0.083,0.126,23821.22713
4/17/2017 2:50,12.47,83.6,0.079,0.119,23895.62971
4/17/2017 3:00,12.34,83.6,0.079,0.119,23970.03229
4/17/2017 3:10,12.2,83.4,0.082,0.182,24056.83531
4/17/2017 3:20,12.1,83.9,0.081,0.152,24044.43488
4/17/2017 3:30,12.19,83.9,0.083,0.163,23970.03229
4/17/2017 3:40,12.19,83.7,0.077,0.126,24180.83961
4/17/2017 3:50,12.2,83.7,0.08,0.148,24304.84392
4/17/2017 4:00,11.87,83.8,0.081,0.141,24540.4521
4/17/2017 4:10,11.72,84,0.082,0.126,25210.07535
4/17/2017 4:20,11.75,83.9,0.081,0.111,25296.87836
4/17/2017 4:30,11.79,83.7,0.082,0.13,25036.46932
4/17/2017 4:40,11.79,83.5,0.081,0.119,24776.06028
4/17/2017 4:50,11.71,83.4,0.082,0.152,24317.24435
4/17/2017 5:00,11.69,83.3,0.081,0.111,23957.63186
4/17/2017 5:10,11.5,83.6,0.081,0.13,23684.82239
4/17/2017 5:20,11.45,83.8,0.078,0.145,22519.18192
4/17/2017 5:30,11.47,83.6,0.081,0.159,22209.17115
4/17/2017 5:40,11.22,83.8,0.081,0.13,22283.57374
4/17/2017 5:50,11,84.6,0.086,0.133,22283.57374
4/17/2017 6:00,10.82,85.2,0.084,0.156,23027.59957
4/17/2017 6:10,10.74,85.8,0.081,0.126,23895.62971
4/17/2017 6:20,10.85,86.1,0.085,0.182,24143.63832
4/17/2017 6:30,11.01,86.1,0.08,0.79,23932.831
4/17/2017 6:40,10.95,85.7,0.079,2.436,23771.6254
4/17/2017 6:50,10.82,85.7,0.081,8.75,23722.02368
4/17/2017 7:00,10.83,86,0.083,26.74,24565.25296
4/17/2017 7:10,11.07,86,0.08,55.55,25148.0732
4/17/2017 7:20,11.04,85.9,0.079,58.39,25879.6986
4/17/2017 7:30,11.14,86.1,0.086,94.2,26164.9085
4/17/2017 7:40,11.28,86.1,0.084,130.7,26450.11841
4/17/2017 7:50,11.35,86.1,0.084,125.5,26574.12271
4/17/2017 8:00,11.6,86.2,0.086,135.7,27094.9408
4/17/2017 8:10,11.83,85.9,0.081,128.7,27727.36276
4/17/2017 8:20,12.01,85.4,0.08,142.9,28272.9817
4/17/2017 8:30,12.14,84.9,0.084,209.5,28595.3929
4/17/2017 8:40,12.51,84.4,0.09,195.6,29153.41227
4/17/2017 8:50,12.85,83.6,0.083,291.2,29364.21959
4/17/2017 9:00,13.4,83.2,0.087,351.3,29661.82992
4/17/2017 9:10,14.11,82.2,0.083,359.8,30269.45102
4/17/2017 9:20,15.04,80.9,0.086,248.1,30926.67384
4/17/2017 9:30,15.72,79.1,0.086,124.3,31645.89882
4/17/2017 9:40,16.06,77.2,0.084,99.2,31683.10011
4/17/2017 9:50,16.4,76.6,0.083,96,32228.71905
4/17/2017 10:00,16.87,75.6,0.086,97.1,32898.3423
4/17/2017 10:10,17.4,73.6,0.085,98.8,33456.36168
4/17/2017 10:20,17.82,71.8,0.089,94,33741.57158
4/17/2017 10:30,18.16,70.3,0.09,90.5,34398.7944
4/17/2017 10:40,18.47,69.15,0.087,86.3,34497.99785
4/17/2017 10:50,18.69,67.98,0.088,82.7,34435.99569
4/17/2017 11:00,18.94,67.15,0.089,76.3,34696.40474
4/17/2017 11:10,19.23,66.21,0.088,73.1,34981.61464
4/17/2017 11:20,19.79,65.41,0.086,73.9,35936.44779
4/17/2017 11:30,19.97,63.47,0.087,76.3,35837.24435
4/17/2017 11:40,20.18,61.64,0.086,80.1,35812.44349
4/17/2017 11:50,20.45,61.17,0.091,85.2,36221.6577
4/17/2017 12:00,20.94,60.84,0.087,92,36134.85468
4/17/2017 12:10,21.16,58.37,0.087,95.5,35626.43703
4/17/2017 12:20,21.29,57.9,0.088,98.2,35601.63617
4/17/2017 12:30,21.72,57.03,0.086,128.6,35502.43272
4/17/2017 12:40,21.93,53.36,0.087,101.3,35465.23143
4/17/2017 12:50,22.18,49.63,0.088,102.5,35291.6254
4/17/2017 13:00,22.57,49.06,0.09,133.6,35018.81593
4/17/2017 13:10,22.59,47.96,0.088,186.3,34870.01076
4/17/2017 13:20,22.64,46.69,0.088,226,34956.81378
4/17/2017 13:30,22.74,46.19,0.087,294.5,35130.41981
4/17/2017 13:40,22.7,46.19,0.087,322.7,35068.41765
4/17/2017 13:50,22.51,47.29,0.087,295.5,34622.00215
4/17/2017 14:00,22.46,48.59,0.088,255,34770.80732
4/17/2017 14:10,22.41,49.56,0.087,208.7,35056.01722
4/17/2017 14:20,22.22,48.56,0.085,211.5,34808.00861
4/17/2017 14:30,22.23,50.02,0.089,196.7,34547.59957
4/17/2017 14:40,22.17,50.49,0.088,210.5,34175.58665
4/17/2017 14:50,22.14,50.52,0.089,216.7,34175.58665
4/17/2017 15:00,22.03,50.02,0.086,240.9,34088.78364
4/17/2017 15:10,22.12,48.92,0.089,303.1,34063.98278
4/17/2017 15:20,22.2,48.39,0.087,349.2,33791.1733
4/17/2017 15:30,21.95,49.26,0.089,268.5,33791.1733
4/17/2017 15:40,22.1,48.86,0.087,415.3,33977.17976
4/17/2017 15:50,22.18,46.92,0.091,520.5,33853.17546
4/17/2017 16:00,22.22,46.29,0.087,451.5,33332.35737
4/17/2017 16:10,22.07,45.92,0.089,655.8,33220.7535
4/17/2017 16:20,22.23,45.32,0.089,628.3,33419.16039
4/17/2017 16:30,22.45,44.68,0.088,613.8,33257.95479
4/17/2017 16:40,22.49,42.98,0.089,579.1,33183.55221
4/17/2017 16:50,22.31,42.41,0.087,545.7,32923.14316
4/17/2017 17:00,22.23,42.44,0.089,516.3,32799.13886
4/17/2017 17:10,22.22,42.54,0.087,492.3,32935.5436
4/17/2017 17:20,22.09,42.94,0.087,455.1,33146.35091
4/17/2017 17:30,21.96,42.78,0.087,407.6,33109.14962
4/17/2017 17:40,21.76,43.04,0.087,283.8,33332.35737
4/17/2017 17:50,21.57,42.34,0.086,323.1,33394.35953
4/17/2017 18:00,21.45,40.81,0.087,320.3,33443.96125
4/17/2017 18:10,21.24,44.04,0.087,289.5,33654.76857
4/17/2017 18:20,21,47.18,0.087,250.5,33989.58019
4/17/2017 18:30,20.71,48.42,0.084,212.6,35118.01938
4/17/2017 18:40,20.14,51.22,0.088,141.7,36159.65554
4/17/2017 18:50,19.92,51.89,0.084,150.8,38094.12271
4/17/2017 19:00,19.59,52.85,0.085,120.9,41491.84069
4/17/2017 19:10,19.18,53.25,0.086,84.6,44467.94403
4/17/2017 19:20,18.74,53.02,0.084,62.37,45633.5845
4/17/2017 19:30,18.5,52.12,0.087,37.06,45794.7901
4/17/2017 19:40,18.14,52.75,0.086,11.54,46204.00431
4/17/2017 19:50,17.83,51.48,0.088,4.497,45521.98062
4/17/2017 20:00,17.5,51.99,0.089,1.001,45497.17976
4/17/2017 20:10,17.32,51.62,0.087,0.189,45335.97417
4/17/2017 20:20,17.11,51.58,0.084,0.141,45658.38536
4/17/2017 20:30,17.18,49.65,0.085,0.096,45410.37675
4/17/2017 20:40,17.1,49.52,0.084,0.133,45162.36814
4/17/2017 20:50,16.92,50.25,0.087,0.111,44926.75996
4/17/2017 21:00,16.9,49.45,0.085,0.108,44368.74058
4/17/2017 21:10,16.81,48.88,0.085,0.115,43785.92034
4/17/2017 21:20,16.73,48.88,0.087,0.078,43289.90312
4/17/2017 21:30,16.47,51.05,0.085,0.093,42731.88375
4/17/2017 21:40,16.17,51.82,0.083,0.126,42074.66093
4/17/2017 21:50,16.01,52.82,0.083,0.104,41293.4338
4/17/2017 22:00,15.91,54.29,0.082,0.074,40512.20667
4/17/2017 22:10,15.76,56.86,0.085,0.104,39582.17438
4/17/2017 22:20,15.1,58.53,0.082,0.108,38404.13348
4/17/2017 22:30,14.88,59.89,0.082,0.111,37300.49516
4/17/2017 22:40,14.88,60.79,0.084,0.093,36147.25511
4/17/2017 22:50,14.86,61.36,0.086,0.13,35353.62756
4/17/2017 23:00,14.67,62.7,0.084,0.104,33977.17976
4/17/2017 23:10,14.53,64.23,0.082,0.093,33270.35522
4/17/2017 23:20,14.35,66.4,0.084,0.096,32476.72766
4/17/2017 23:30,14.23,66.23,0.083,0.115,31484.69322
4/17/2017 23:40,13.91,66.37,0.082,0.089,30629.06351
4/17/2017 23:50,13.79,66.6,0.082,0.067,29761.03337
4/18/2017 0:00,13.6,67.2,0.082,0.122,28979.80624
4/18/2017 0:10,13.39,67.77,0.081,0.137,28272.9817
4/18/2017 0:20,13.3,68.33,0.081,0.126,28037.37352
4/18/2017 0:30,13.41,68.67,0.082,0.108,27752.16362
4/18/2017 0:40,13.19,69.97,0.082,0.137,27194.14424
4/18/2017 0:50,12.85,71.8,0.083,0.115,26487.3197
4/18/2017 1:00,13.19,71.7,0.082,0.115,26078.10549
4/18/2017 1:10,13.29,69.87,0.079,0.111,25817.69645
4/18/2017 1:20,13.16,70.2,0.084,0.13,25569.68784
4/18/2017 1:30,12.85,71.3,0.084,0.082,25396.08181
4/18/2017 1:40,12.75,71.5,0.084,0.182,25185.27449
4/18/2017 1:50,12.66,72.2,0.084,0.137,25123.27234
4/18/2017 2:00,12.53,72.7,0.084,0.141,24627.25511
4/18/2017 2:10,12.49,72.7,0.088,0.122,24701.6577
4/18/2017 2:20,12.36,72.8,0.086,0.145,24664.4564
4/18/2017 2:30,12.26,73,0.089,0.126,24453.64909
4/18/2017 2:40,12.46,73.1,0.083,0.104,24404.04736
4/18/2017 2:50,12.57,72.6,0.083,0.089,24081.63617
4/18/2017 3:00,12.57,73,0.081,0.167,24193.24004
4/18/2017 3:10,12.33,73.5,0.084,0.137,24118.83746
4/18/2017 3:20,12.02,75,0.081,0.141,24044.43488
4/18/2017 3:30,11.67,77,0.083,0.152,24168.43918
4/18/2017 3:40,11.61,77.2,0.08,0.096,24304.84392
4/18/2017 3:50,11.47,77.7,0.082,0.13,24404.04736
4/18/2017 4:00,11.48,77.8,0.078,0.145,24738.85899
4/18/2017 4:10,11.51,77.9,0.081,0.13,25569.68784
4/18/2017 4:20,11.46,77.5,0.082,0.137,25396.08181
4/18/2017 4:30,11.42,77.8,0.082,0.119,25011.66846
4/18/2017 4:40,11.48,77.6,0.083,0.115,24664.4564
4/18/2017 4:50,11.58,77.2,0.085,0.104,24652.05597
4/18/2017 5:00,11.6,76.5,0.081,0.148,24577.65339
4/18/2017 5:10,11.63,76.3,0.08,0.156,24267.64263
4/18/2017 5:20,11.71,75.8,0.084,0.133,23374.81163
4/18/2017 5:30,11.63,75.5,0.085,0.204,22891.19483
4/18/2017 5:40,11.51,75.4,0.085,0.148,22593.5845
4/18/2017 5:50,11.37,75.7,0.085,0.148,22630.78579
4/18/2017 6:00,11.11,76.5,0.079,0.167,22940.79656
4/18/2017 6:10,10.78,78.3,0.083,0.137,23734.42411
4/18/2017 6:20,10.65,78.5,0.079,0.256,24267.64263
4/18/2017 6:30,10.56,79.4,0.085,1.071,24329.64478
4/18/2017 6:40,10.89,79.1,0.084,2.58,24156.03875
4/18/2017 6:50,10.77,77.9,0.082,8.83,24106.43703
4/18/2017 7:00,10.64,78.6,0.082,18.96,24441.24865
4/18/2017 7:10,10.76,78.4,0.081,40.22,25135.67277
4/18/2017 7:20,11.02,78,0.081,77.1,25520.08611
4/18/2017 7:30,11.53,76.8,0.08,109.6,25941.70075
4/18/2017 7:40,11.96,75.4,0.083,141.7,26474.91927
4/18/2017 7:50,12.31,72.6,0.084,177.5,26908.93434
4/18/2017 8:00,12.66,70.1,0.084,233,27590.95802
4/18/2017 8:10,12.95,68.71,0.083,273.4,28136.57696
4/18/2017 8:20,13.19,68.37,0.084,300.3,28955.00538
4/18/2017 8:30,13.46,67.07,0.084,303.9,29277.41658
4/18/2017 8:40,13.87,65.61,0.087,342.8,29711.43165
4/18/2017 8:50,14.36,64.37,0.087,398.3,29996.64155
4/18/2017 9:00,14.82,62.6,0.084,443.8,30219.8493
4/18/2017 9:10,15.37,61.34,0.084,452.3,31050.67815
4/18/2017 9:20,15.73,60.14,0.084,362.6,31001.07643
4/18/2017 9:30,16.13,59.2,0.088,177.2,31831.90527
4/18/2017 9:40,16.74,58.73,0.09,84.9,32327.9225
4/18/2017 9:50,17.13,57.63,0.088,64.18,32687.53498
4/18/2017 10:00,17.72,56.77,0.087,51.53,33282.75565
4/18/2017 10:10,18.1,55.46,0.089,47.48,33431.56082
4/18/2017 10:20,18.68,54.43,0.086,50.96,34101.18407
4/18/2017 10:30,19.23,54.29,0.089,60.57,34138.38536
4/18/2017 10:40,19.49,51.56,0.09,63.66,33939.97847
4/18/2017 10:50,19.48,49.29,0.086,59.81,34770.80732
4/18/2017 11:00,19.47,49.39,0.086,53.44,34944.41335
4/18/2017 11:10,19.96,50.22,0.089,54.04,35142.82024
4/18/2017 11:20,20.27,49.16,0.087,50.07,35936.44779
4/18/2017 11:30,20.35,47.49,0.088,49.79,35874.44564
4/18/2017 11:40,20.69,45.22,0.09,49.58,36110.05382
4/18/2017 11:50,20.9,44.59,0.088,51.65,36159.65554
4/18/2017 12:00,21.07,44.45,0.089,52.96,36060.4521
4/18/2017 12:10,21.35,42.58,0.087,51.72,35948.84822
4/18/2017 12:20,21.2,44.72,0.09,50.1,35614.0366
4/18/2017 12:30,21.53,42.35,0.09,47.83,35428.03014
4/18/2017 12:40,21.51,42.68,0.086,45.46,36457.26588
4/18/2017 12:50,21.6,42.15,0.088,44.9,36110.05382
4/18/2017 13:00,22.03,41.11,0.086,45.81,35874.44564
4/18/2017 13:10,22.25,40.85,0.089,51.43,35713.24004
4/18/2017 13:20,22.36,40.95,0.086,71.2,35626.43703
4/18/2017 13:30,22.57,41.85,0.087,62.77,35366.02799
4/18/2017 13:40,22.44,39.98,0.087,82,35316.42626
4/18/2017 13:50,22.48,40.91,0.086,94,35118.01938
4/18/2017 14:00,22.65,38.24,0.087,85.7,34969.21421
4/18/2017 14:10,22.96,38.28,0.088,115.2,34770.80732
4/18/2017 14:20,23.11,39.24,0.087,157.4,34299.59096
4/18/2017 14:30,23.06,39.38,0.087,179.1,33964.77933
4/18/2017 14:40,22.95,38.08,0.087,233.3,33902.77718
4/18/2017 14:50,22.86,36.61,0.088,256.7,33580.36598
4/18/2017 15:00,22.8,32.54,0.086,391.8,33629.96771
4/18/2017 15:10,23,32.27,0.089,610.1,33704.37029
4/18/2017 15:20,22.97,33.17,0.085,710,33753.97201
4/18/2017 15:30,23.03,32.83,0.086,768,33555.56512
4/18/2017 15:40,22.88,31.3,0.089,771,33208.35307
4/18/2017 15:50,23,31.47,0.088,742,33332.35737
4/18/2017 16:00,23.01,30.53,0.088,717,32972.74489
4/18/2017 16:10,22.88,30.7,0.085,687.4,32997.54575
4/18/2017 16:20,22.76,29.73,0.085,664.8,32985.14532
4/18/2017 16:30,22.68,26.89,0.087,632.5,32997.54575
4/18/2017 16:40,22.7,25.59,0.084,612.4,32947.94403
4/18/2017 16:50,22.86,25.59,0.088,582.5,32699.93541
4/18/2017 17:00,22.62,25.26,0.085,545.2,32625.53283
4/18/2017 17:10,22.63,25.76,0.088,506.2,32910.74273
4/18/2017 17:20,22.42,27.56,0.087,469.9,32637.93326
4/18/2017 17:30,22.32,28.33,0.086,426.8,32898.3423
4/18/2017 17:40,22.11,29.86,0.086,279.6,33233.15393
4/18/2017 17:50,21.82,30.26,0.085,326.9,33369.55867
4/18/2017 18:00,21.66,34.47,0.085,277.8,33171.15178
4/18/2017 18:10,21.29,34.93,0.086,215.6,33617.56728
4/18/2017 18:20,20.88,36.2,0.088,187.5,34200.38751
4/18/2017 18:30,20.61,39.24,0.086,187.2,35006.4155
4/18/2017 18:40,20.25,42.68,0.086,127.8,36035.65124
4/18/2017 18:50,19.66,43.48,0.084,110.9,37684.9085
4/18/2017 19:00,19.3,45.48,0.086,100.7,40958.62217
4/18/2017 19:10,18.85,46.88,0.083,64.59,43934.72551
4/18/2017 19:20,18.48,48.88,0.083,55.79,44703.55221
4/18/2017 19:30,18.1,49.35,0.086,28.01,45224.37029
4/18/2017 19:40,17.81,50.22,0.089,11.43,45199.56943
4/18/2017 19:50,17.51,52.19,0.086,4.052,45112.76642
4/18/2017 20:00,17.17,53.52,0.085,1.564,45038.36383
4/18/2017 20:10,16.9,53.75,0.084,0.367,44939.16039
4/18/2017 20:20,16.64,53.75,0.088,0.089,44939.16039
4/18/2017 20:30,16.35,54.15,0.086,0.115,44567.14747
4/18/2017 20:40,16.17,53.89,0.085,0.104,44455.5436
4/18/2017 20:50,16.08,53.62,0.083,0.126,43885.12379
4/18/2017 21:00,15.94,55.02,0.086,0.145,43413.90743
4/18/2017 21:10,15.74,55.72,0.088,0.089,43041.89451
4/18/2017 21:20,15.63,55.86,0.082,0.089,42719.48332
4/18/2017 21:30,15.45,57.36,0.083,0.108,42273.06781
4/18/2017 21:40,15.39,57.32,0.087,0.13,42087.06136
4/18/2017 21:50,15.33,57.52,0.083,0.108,41442.23897
4/18/2017 22:00,15.27,57.59,0.082,0.1,40450.20452
4/18/2017 22:10,15.26,57.79,0.085,0.089,40040.99031
4/18/2017 22:20,15.1,58.76,0.088,0.093,38862.94941
4/18/2017 22:30,14.93,59.96,0.084,0.111,37709.70936
4/18/2017 22:40,14.56,61.93,0.084,0.085,36457.26588
4/18/2017 22:50,14.23,63.3,0.084,0.13,35539.63402
4/18/2017 23:00,13.84,64.53,0.084,0.115,34460.79656
4/18/2017 23:10,13.68,66.07,0.082,0.111,33580.36598
4/18/2017 23:20,13.78,66.37,0.083,0.108,32464.32723
4/18/2017 23:30,13.65,66.17,0.082,0.074,31211.88375
4/18/2017 23:40,13.65,66.57,0.084,0.104,30306.65231
4/18/2017 23:50,13.56,67.4,0.083,0.104,29674.23036
4/19/2017 0:00,13.26,69.47,0.083,0.067,28979.80624
4/19/2017 0:10,13.15,69.67,0.082,0.089,28421.78687
4/19/2017 0:20,12.73,71.9,0.085,0.122,27764.56405
4/19/2017 0:30,12.68,72.8,0.082,0.152,27119.74166
4/19/2017 0:40,12.72,71.6,0.084,0.115,26784.93003
4/19/2017 0:50,12.51,71.9,0.084,0.13,26363.31539
4/19/2017 1:00,12.45,73,0.081,0.119,26053.30463
4/19/2017 1:10,12.54,72.7,0.083,0.119,25730.89343
4/19/2017 1:20,12.77,71.5,0.081,0.119,25284.47793
4/19/2017 1:30,12.93,69.94,0.084,0.115,25061.27018
4/19/2017 1:40,12.79,68.5,0.079,0.133,24738.85899
4/19/2017 1:50,12.7,69.1,0.085,0.137,24577.65339
4/19/2017 2:00,12.66,69.27,0.083,0.111,24565.25296
4/19/2017 2:10,12.66,68.67,0.081,0.082,24515.65124
4/19/2017 2:20,12.33,71.2,0.083,0.126,24379.2465
4/19/2017 2:30,12.14,71.8,0.082,0.167,24106.43703
4/19/2017 2:40,12.44,70.9,0.083,0.13,23920.43057
4/19/2017 2:50,12.73,68.64,0.081,0.126,24118.83746
4/19/2017 3:00,12.7,69.1,0.083,0.148,24131.23789
4/19/2017 3:10,12.35,70.2,0.084,0.104,24044.43488
4/19/2017 3:20,12.28,70.7,0.08,0.111,23846.02799
4/19/2017 3:30,12.29,70.9,0.08,0.108,23970.03229
4/19/2017 3:40,12,71.7,0.081,0.108,24218.0409
4/19/2017 3:50,11.82,72.1,0.078,0.108,24230.44133
4/19/2017 4:00,11.83,72.2,0.081,0.119,24726.45856
4/19/2017 4:10,11.77,72.8,0.083,0.122,25582.08827
4/19/2017 4:20,11.66,73.2,0.087,0.141,25321.67922
4/19/2017 4:30,11.54,74,0.084,0.085,25086.07104
4/19/2017 4:40,11.36,75.1,0.081,0.133,24738.85899
4/19/2017 4:50,11.2,76.4,0.085,0.133,24329.64478
4/19/2017 5:00,11.08,77.4,0.086,0.104,24131.23789
4/19/2017 5:10,10.81,78.5,0.079,0.156,23672.42196
4/19/2017 5:20,10.71,79.4,0.087,0.159,22605.98493
4/19/2017 5:30,10.57,80.1,0.081,0.156,22581.18407
4/19/2017 5:40,10.51,80.5,0.085,0.1,22568.78364
4/19/2017 5:50,10.52,80.7,0.086,0.167,22754.7901
4/19/2017 6:00,10.48,80.4,0.084,0.148,23027.59957
4/19/2017 6:10,10.45,80.4,0.08,0.178,23511.21636
4/19/2017 6:20,10.45,80.4,0.082,0.226,23833.62756
4/19/2017 6:30,10.5,80.4,0.081,1.142,23746.82454
4/19/2017 6:40,10.36,80.3,0.079,4.545,23846.02799
4/19/2017 6:50,10.31,80.5,0.083,12,23722.02368
